15	0.00	75.00	0.00	50.00	0.00	0.00	10.00	50.00	0.00	0.00	10.00	0.00	0.00	0.00	100.00	30.00	20.00	0.00	8.00	15.63	14.71	8.82	20.83	47.06	12.00	10.00	8.00	8.70	5.26	5.56	8.33	0.00	0.00	11.76	20.00	31.58	0.00	0.00	25.00	5.00	12.50	0.00	0.00	15.79	0.00	9.09	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	88.97
16	0.00	0.00	20.00	0.00	0.00	0.00	90.00	0.00	0.00	0.00	20.00	0.00	10.00	10.00	0.00	100.00	0.00	0.00	8.00	6.25	2.94	14.71	4.17	5.88	4.00	15.00	0.00	0.00	10.53	0.00	8.33	0.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	95.52
16	0.00	0.00	60.00	50.00	0.00	10.00	100.00	30.00	0.00	0.00	80.00	40.00	100.00	50.00	0.00	100.00	50.00	0.00	40.00	50.00	38.24	41.18	33.33	44.12	32.00	35.00	8.00	13.04	42.11	11.11	8.33	8.33	0.00	11.76	13.33	21.05	8.33	0.00	25.00	0.00	12.50	0.00	0.00	21.05	0.00	0.00	11.76	0.00	7.69	0.00	0.00	0.00	0.00	0.00	10.00	0.00	16.67	9.09	0.00	0.00	77.45
16	0.00	12.50	30.00	50.00	28.57	0.00	90.00	40.00	0.00	10.00	90.00	30.00	60.00	10.00	0.00	100.00	10.00	0.00	36.00	31.25	23.53	26.47	8.33	29.41	20.00	10.00	4.00	4.35	42.11	0.00	8.33	0.00	0.00	0.00	0.00	10.53	8.33	0.00	0.00	0.00	12.50	0.00	0.00	26.32	0.00	0.00	11.76	0.00	15.38	28.57	0.00	0.00	0.00	9.09	0.00	0.00	16.67	0.00	0.00	0.00	84.61
16	0.00	50.00	50.00	50.00	42.86	10.00	60.00	20.00	22.22	10.00	80.00	20.00	40.00	70.00	0.00	100.00	20.00	0.00	32.00	53.13	14.71	41.18	20.83	26.47	28.00	10.00	16.00	0.00	52.63	27.78	0.00	0.00	0.00	11.76	6.67	10.53	8.33	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	11.76	0.00	7.69	28.57	0.00	0.00	0.00	9.09	10.00	0.00	0.00	0.00	0.00	0.00	81.58
16	0.00	37.50	80.00	87.50	42.86	10.00	100.00	50.00	11.11	10.00	90.00	40.00	30.00	60.00	10.00	100.00	30.00	0.00	48.00	71.88	52.94	50.00	29.17	41.18	32.00	35.00	24.00	8.70	52.63	27.78	16.67	8.33	12.50	29.41	13.33	26.32	16.67	7.14	12.50	0.00	37.50	0.00	0.00	21.05	0.00	9.09	23.53	11.11	30.77	57.14	0.00	25.00	20.00	18.18	30.00	0.00	0.00	9.09	0.00	0.00	70.42
17	0.00	0.00	0.00	0.00	14.29	40.00	90.00	20.00	22.22	0.00	60.00	20.00	50.00	30.00	40.00	70.00	100.00	20.00	44.00	65.63	47.06	26.47	50.00	20.59	16.00	45.00	24.00	13.04	21.05	22.22	8.33	0.00	0.00	11.76	20.00	10.53	8.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	11.11	0.00	57.14	12.50	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	0.00	79.39
17	0.00	0.00	0.00	12.50	14.29	50.00	100.00	50.00	0.00	0.00	20.00	60.00	60.00	70.00	0.00	40.00	100.00	30.00	44.00	59.38	26.47	17.65	29.17	11.76	24.00	60.00	28.00	4.35	21.05	16.67	8.33	0.00	0.00	17.65	0.00	10.53	0.00	0.00	0.00	0.00	12.50	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	28.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	81.94
17	0.00	0.00	0.00	0.00	0.00	0.00	90.00	20.00	0.00	0.00	10.00	0.00	10.00	40.00	20.00	10.00	90.00	0.00	12.00	3.13	23.53	0.00	4.17	0.00	4.00	15.00	0.00	0.00	15.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	95.03
17	0.00	75.00	0.00	37.50	0.00	10.00	70.00	40.00	0.00	0.00	10.00	20.00	10.00	60.00	50.00	20.00	90.00	30.00	16.00	21.88	26.47	17.65	25.00	32.35	20.00	10.00	4.00	13.04	10.53	22.22	8.33	0.00	0.00	11.76	26.67	15.79	8.33	0.00	0.00	0.00	0.00	0.00	0.00	5.26	40.00	9.09	0.00	0.00	0.00	28.57	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	85.45
17	0.00	0.00	0.00	12.50	0.00	10.00	70.00	20.00	11.11	0.00	40.00	30.00	20.00	80.00	0.00	50.00	100.00	0.00	48.00	50.00	35.29	35.29	41.67	20.59	24.00	35.00	12.00	4.35	15.79	38.89	0.00	8.33	12.50	0.00	13.33	10.53	8.33	0.00	0.00	5.00	12.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	42.86	12.50	0.00	10.00	9.09	0.00	0.00	0.00	0.00	0.00	0.00	82.30
18	0.00	0.00	0.00	0.00	0.00	0.00	70.00	10.00	0.00	0.00	0.00	0.00	10.00	10.00	10.00	0.00	10.00	100.00	12.00	28.13	8.82	11.76	16.67	5.88	12.00	5.00	0.00	0.00	0.00	0.00	8.33	0.00	0.00	0.00	6.67	0.00	8.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.11	0.00	14.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	94.42
18	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	70.00	4.00	9.38	2.94	2.94	4.17	2.94	4.00	5.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	11.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	98.30
18	0.00	0.00	0.00	0.00	0.00	0.00	60.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	60.00	4.00	6.25	17.65	2.94	20.83	5.88	16.00	5.00	0.00	8.70	5.26	5.56	0.00	0.00	0.00	5.88	13.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	12.50	95.03
18	0.00	12.50	10.00	25.00	0.00	10.00	20.00	0.00	0.00	0.00	20.00	0.00	20.00	20.00	0.00	30.00	10.00	90.00	36.00	43.75	35.29	32.35	33.33	5.88	20.00	25.00	20.00	13.04	26.32	11.11	0.00	0.00	0.00	11.76	13.33	0.00	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	22.22	0.00	0.00	0.00	0.00	10.00	0.00	0.00	8.33	0.00	0.00	0.00	12.50	86.67
19	0.00	0.00	10.00	75.00	0.00	20.00	90.00	20.00	11.11	20.00	20.00	10.00	10.00	20.00	0.00	0.00	10.00	0.00	76.00	84.38	52.94	47.06	41.67	14.71	32.00	25.00	12.00	39.13	31.58	11.11	8.33	0.00	12.50	11.76	6.67	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	22.22	0.00	28.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	81.09
19	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	22.22	0.00	10.00	0.00	10.00	20.00	0.00	10.00	0.00	0.00	68.00	28.13	38.24	17.65	37.50	5.88	40.00	25.00	4.00	17.39	10.53	11.11	8.33	8.33	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	11.11	0.00	0.00	0.00	0.00	10.00	0.00	10.00	0.00	0.00	18.18	0.00	0.00	89.21
19	0.00	62.50	10.00	0.00	0.00	20.00	0.00	20.00	33.33	70.00	40.00	0.00	0.00	10.00	40.00	50.00	30.00	10.00	68.00	56.25	79.41	29.41	20.83	61.76	52.00	50.00	24.00	60.87	57.89	55.56	25.00	25.00	37.50	35.29	13.33	31.58	8.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	36.36	5.88	33.33	0.00	42.86	0.00	0.00	0.00	0.00	10.00	8.33	0.00	36.36	12.50	0.00	71.76
19	0.00	0.00	20.00	25.00	0.00	10.00	0.00	10.00	0.00	0.00	30.00	0.00	20.00	0.00	0.00	20.00	10.00	0.00	56.00	65.63	64.71	41.18	33.33	5.88	52.00	15.00	20.00	39.13	26.32	22.22	0.00	8.33	0.00	5.88	0.00	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	27.27	0.00	22.22	7.69	0.00	0.00	0.00	0.00	0.00	0.00	16.67	0.00	9.09	0.00	0.00	82.67
19	10.00	0.00	0.00	62.50	14.29	10.00	40.00	60.00	0.00	30.00	40.00	0.00	20.00	0.00	0.00	0.00	10.00	0.00	76.00	62.50	79.41	58.82	58.33	29.41	48.00	25.00	20.00	69.57	57.89	44.44	0.00	0.00	12.50	5.88	13.33	0.00	0.00	7.14	0.00	5.00	12.50	0.00	0.00	0.00	0.00	27.27	5.88	44.44	0.00	14.29	0.00	0.00	0.00	0.00	40.00	8.33	0.00	27.27	0.00	0.00	75.03
19	0.00	0.00	20.00	50.00	100.00	90.00	100.00	30.00	44.44	90.00	80.00	0.00	10.00	10.00	0.00	60.00	0.00	0.00	92.00	90.63	91.18	50.00	79.17	23.53	84.00	45.00	60.00	39.13	57.89	66.67	25.00	0.00	0.00	17.65	20.00	21.05	8.33	0.00	0.00	5.00	25.00	55.56	23.53	5.26	0.00	9.09	0.00	33.33	23.08	71.43	0.00	50.00	30.00	9.09	60.00	8.33	0.00	36.36	0.00	12.50	63.15
19	10.00	75.00	20.00	50.00	0.00	0.00	40.00	90.00	33.33	0.00	0.00	10.00	10.00	30.00	10.00	20.00	20.00	0.00	92.00	96.88	76.47	29.41	58.33	35.29	60.00	80.00	52.00	30.43	52.63	50.00	0.00	16.67	25.00	17.65	0.00	15.79	0.00	7.14	0.00	10.00	0.00	11.11	17.65	0.00	0.00	9.09	0.00	11.11	23.08	0.00	0.00	0.00	10.00	0.00	0.00	66.67	0.00	63.64	25.00	0.00	70.42
19	0.00	0.00	40.00	12.50	0.00	10.00	60.00	60.00	11.11	0.00	10.00	10.00	30.00	0.00	0.00	30.00	10.00	0.00	80.00	68.75	70.59	38.24	41.67	2.94	60.00	70.00	24.00	26.09	52.63	27.78	8.33	8.33	0.00	0.00	13.33	0.00	8.33	0.00	0.00	0.00	12.50	11.11	0.00	0.00	0.00	9.09	11.76	0.00	0.00	14.29	0.00	25.00	30.00	18.18	70.00	8.33	0.00	0.00	0.00	0.00	77.70
20	0.00	0.00	30.00	37.50	57.14	80.00	90.00	0.00	0.00	50.00	10.00	0.00	0.00	10.00	0.00	30.00	0.00	0.00	60.00	75.00	58.82	47.06	16.67	8.82	36.00	40.00	20.00	17.39	52.63	33.33	0.00	0.00	62.50	11.76	0.00	5.26	0.00	0.00	0.00	0.00	0.00	11.11	0.00	0.00	0.00	0.00	0.00	0.00	23.08	0.00	0.00	0.00	20.00	0.00	30.00	0.00	0.00	0.00	0.00	0.00	80.36
20	10.00	0.00	0.00	62.50	0.00	20.00	10.00	0.00	0.00	0.00	30.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	28.00	71.88	47.06	38.24	45.83	11.76	32.00	10.00	8.00	34.78	31.58	22.22	0.00	0.00	0.00	0.00	6.67	0.00	0.00	7.14	0.00	0.00	0.00	0.00	11.76	0.00	0.00	36.36	0.00	33.33	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	86.06
20	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	20.00	50.00	23.53	14.71	8.33	0.00	24.00	10.00	0.00	13.04	0.00	11.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	93.70
20	0.00	0.00	0.00	12.50	0.00	10.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	16.00	62.50	23.53	20.59	4.17	8.82	28.00	10.00	4.00	8.70	31.58	11.11	0.00	0.00	0.00	5.88	0.00	5.26	0.00	0.00	0.00	0.00	12.50	11.11	0.00	0.00	0.00	0.00	5.88	11.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	92.00
20	0.00	0.00	0.00	12.50	14.29	20.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	20.00	10.00	0.00	8.00	50.00	32.35	23.53	25.00	5.88	28.00	5.00	0.00	21.74	21.05	16.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	91.15
20	10.00	37.50	70.00	75.00	42.86	80.00	100.00	70.00	33.33	40.00	50.00	50.00	10.00	50.00	0.00	50.00	10.00	10.00	92.00	93.75	79.41	73.53	79.17	55.88	80.00	70.00	72.00	60.87	78.95	66.67	16.67	8.33	50.00	41.18	33.33	42.11	0.00	0.00	0.00	5.00	12.50	44.44	5.88	10.53	0.00	54.55	0.00	44.44	61.54	28.57	0.00	75.00	40.00	27.27	60.00	16.67	0.00	36.36	0.00	0.00	56.24
21	40.00	0.00	40.00	87.50	14.29	0.00	100.00	50.00	33.33	40.00	20.00	30.00	0.00	40.00	30.00	10.00	10.00	0.00	84.00	90.63	100.00	94.12	70.83	55.88	84.00	50.00	12.00	91.30	73.68	55.56	8.33	25.00	0.00	17.65	13.33	21.05	0.00	35.71	12.50	15.00	0.00	0.00	47.06	5.26	0.00	45.45	11.76	44.44	15.38	14.29	0.00	25.00	10.00	0.00	60.00	33.33	33.33	90.91	50.00	25.00	60.73
21	10.00	12.50	100.00	87.50	57.14	90.00	100.00	90.00	66.67	0.00	50.00	40.00	70.00	60.00	0.00	60.00	20.00	0.00	84.00	87.50	79.41	79.41	58.33	79.41	64.00	45.00	16.00	52.17	68.42	50.00	8.33	8.33	37.50	52.94	13.33	10.53	0.00	57.14	0.00	5.00	25.00	22.22	47.06	31.58	0.00	63.64	5.88	22.22	7.69	14.29	12.50	0.00	10.00	9.09	10.00	33.33	0.00	90.91	25.00	0.00	57.45
21	10.00	0.00	0.00	37.50	28.57	10.00	90.00	70.00	0.00	20.00	30.00	10.00	10.00	40.00	20.00	10.00	80.00	10.00	52.00	78.13	85.29	64.71	54.17	44.12	36.00	45.00	40.00	52.17	47.37	16.67	16.67	0.00	0.00	17.65	0.00	21.05	8.33	7.14	0.00	0.00	0.00	0.00	5.88	0.00	0.00	0.00	5.88	33.33	7.69	0.00	0.00	0.00	10.00	0.00	50.00	16.67	0.00	9.09	0.00	0.00	73.70
21	0.00	0.00	0.00	12.50	0.00	0.00	0.00	10.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	25.00	52.94	17.65	25.00	0.00	0.00	0.00	0.00	21.74	0.00	11.11	0.00	0.00	0.00	0.00	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	93.94
21	20.00	50.00	100.00	87.50	71.43	90.00	100.00	90.00	33.33	100.00	20.00	50.00	0.00	60.00	90.00	50.00	80.00	80.00	68.00	96.88	100.00	85.29	87.50	73.53	80.00	45.00	40.00	86.96	84.21	66.67	41.67	8.33	25.00	47.06	13.33	36.84	8.33	21.43	37.50	15.00	25.00	11.11	35.29	10.53	80.00	36.36	0.00	66.67	23.08	71.43	12.50	50.00	10.00	0.00	50.00	25.00	16.67	45.45	12.50	25.00	50.18
21	0.00	0.00	20.00	37.50	0.00	10.00	50.00	50.00	0.00	20.00	0.00	0.00	20.00	0.00	20.00	10.00	40.00	0.00	24.00	18.75	64.71	67.65	33.33	17.65	24.00	25.00	4.00	60.87	21.05	27.78	0.00	16.67	0.00	5.88	20.00	0.00	0.00	0.00	0.00	0.00	0.00	11.11	11.76	0.00	0.00	18.18	5.88	11.11	15.38	0.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	9.09	0.00	0.00	82.91
22	0.00	87.50	50.00	87.50	85.71	50.00	100.00	100.00	33.33	100.00	40.00	40.00	40.00	30.00	30.00	90.00	80.00	20.00	80.00	93.75	100.00	100.00	83.33	82.35	72.00	55.00	52.00	95.65	84.21	72.22	41.67	33.33	12.50	47.06	33.33	31.58	8.33	42.86	12.50	15.00	0.00	22.22	64.71	10.53	0.00	81.82	11.76	66.67	46.15	42.86	50.00	0.00	20.00	0.00	50.00	50.00	16.67	45.45	0.00	0.00	48.00
22	0.00	0.00	0.00	12.50	14.29	0.00	30.00	0.00	0.00	10.00	10.00	0.00	10.00	0.00	0.00	50.00	10.00	0.00	4.00	12.50	35.29	58.82	25.00	5.88	20.00	10.00	4.00	21.74	21.05	11.11	0.00	0.00	0.00	0.00	6.67	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	0.00	25.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	90.67
22	0.00	0.00	0.00	12.50	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	60.00	0.00	0.00	8.00	28.13	8.82	17.65	8.33	0.00	8.00	5.00	8.00	0.00	5.26	5.56	0.00	0.00	0.00	5.88	0.00	10.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	5.26	0.00	0.00	0.00	0.00	7.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	92.12
22	0.00	0.00	0.00	0.00	28.57	10.00	10.00	10.00	0.00	40.00	40.00	0.00	10.00	0.00	0.00	10.00	0.00	0.00	28.00	40.63	55.88	88.24	20.83	23.53	24.00	5.00	8.00	30.43	31.58	11.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	14.29	0.00	10.00	0.00	0.00	23.53	0.00	0.00	36.36	0.00	0.00	23.08	0.00	0.00	0.00	0.00	0.00	10.00	0.00	0.00	9.09	0.00	0.00	86.42
23	0.00	0.00	0.00	12.50	0.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.00	28.13	20.59	2.94	54.17	0.00	8.00	5.00	8.00	4.35	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	95.15
23	0.00	0.00	0.00	0.00	0.00	0.00	60.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	12.00	21.88	0.00	5.88	45.83	2.94	12.00	10.00	4.00	0.00	10.53	11.11	0.00	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	7.69	0.00	0.00	25.00	0.00	9.09	0.00	0.00	0.00	0.00	0.00	0.00	94.18
23	30.00	25.00	30.00	87.50	28.57	80.00	100.00	100.00	0.00	30.00	20.00	80.00	10.00	60.00	50.00	30.00	40.00	0.00	84.00	100.00	79.41	76.47	95.83	67.65	80.00	90.00	60.00	43.48	57.89	83.33	58.33	16.67	0.00	41.18	20.00	36.84	0.00	14.29	0.00	30.00	37.50	11.11	76.47	42.11	0.00	36.36	11.76	44.44	23.08	0.00	50.00	25.00	20.00	36.36	50.00	50.00	50.00	45.45	50.00	12.50	51.15
23	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.00	12.50	8.82	17.65	45.83	0.00	0.00	0.00	0.00	4.35	0.00	5.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	8.33	0.00	9.09	0.00	0.00	96.12
23	0.00	0.00	20.00	25.00	57.14	20.00	80.00	30.00	0.00	30.00	0.00	10.00	0.00	20.00	0.00	10.00	0.00	0.00	40.00	65.63	73.53	58.82	87.50	23.53	64.00	35.00	12.00	43.48	52.63	50.00	0.00	0.00	0.00	0.00	13.33	0.00	0.00	21.43	0.00	5.00	0.00	0.00	17.65	0.00	0.00	0.00	0.00	33.33	0.00	0.00	0.00	25.00	0.00	0.00	0.00	8.33	0.00	9.09	0.00	12.50	77.45
24	0.00	0.00	0.00	25.00	0.00	0.00	40.00	30.00	0.00	0.00	70.00	70.00	0.00	0.00	0.00	20.00	0.00	0.00	20.00	6.25	14.71	2.94	4.17	35.29	8.00	10.00	20.00	0.00	0.00	0.00	0.00	0.00	0.00	17.65	6.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	9.09	10.00	0.00	0.00	0.00	0.00	0.00	90.42
24	0.00	12.50	0.00	75.00	0.00	0.00	0.00	10.00	0.00	20.00	10.00	20.00	0.00	10.00	10.00	40.00	0.00	0.00	16.00	31.25	11.76	32.35	12.50	67.65	16.00	5.00	16.00	4.35	5.26	11.11	41.67	25.00	0.00	23.53	40.00	10.53	8.33	0.00	12.50	10.00	0.00	0.00	5.88	5.26	0.00	0.00	5.88	0.00	0.00	0.00	0.00	0.00	20.00	0.00	0.00	0.00	0.00	0.00	12.50	0.00	87.27
24	0.00	0.00	0.00	37.50	0.00	0.00	0.00	20.00	0.00	40.00	30.00	90.00	0.00	0.00	20.00	30.00	0.00	0.00	20.00	34.38	17.65	32.35	12.50	52.94	16.00	25.00	28.00	4.35	10.53	11.11	33.33	8.33	0.00	11.76	40.00	31.58	33.33	7.14	12.50	15.00	37.50	0.00	23.53	10.53	0.00	0.00	23.53	0.00	23.08	0.00	0.00	25.00	40.00	0.00	10.00	0.00	0.00	0.00	0.00	0.00	81.94
24	0.00	62.50	10.00	37.50	28.57	10.00	20.00	20.00	0.00	0.00	80.00	0.00	0.00	60.00	30.00	10.00	0.00	10.00	40.00	62.50	35.29	64.71	50.00	73.53	36.00	30.00	16.00	8.70	26.32	16.67	25.00	8.33	12.50	23.53	13.33	15.79	16.67	0.00	25.00	0.00	50.00	0.00	0.00	0.00	80.00	0.00	0.00	11.11	7.69	0.00	12.50	25.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	78.18
25	0.00	0.00	60.00	50.00	0.00	0.00	50.00	40.00	11.11	0.00	0.00	50.00	10.00	0.00	0.00	20.00	0.00	0.00	56.00	56.25	47.06	44.12	45.83	8.82	72.00	60.00	28.00	13.04	31.58	16.67	0.00	25.00	12.50	5.88	0.00	0.00	0.00	7.14	0.00	0.00	0.00	11.11	5.88	5.26	0.00	27.27	0.00	11.11	0.00	0.00	0.00	25.00	0.00	18.18	30.00	58.33	0.00	0.00	12.50	0.00	79.39
25	40.00	0.00	40.00	75.00	71.43	10.00	50.00	50.00	44.44	60.00	40.00	80.00	10.00	20.00	10.00	40.00	10.00	0.00	60.00	87.50	52.94	79.41	37.50	35.29	84.00	60.00	32.00	13.04	42.11	38.89	25.00	25.00	0.00	17.65	33.33	10.53	8.33	21.43	0.00	15.00	12.50	44.44	17.65	5.26	80.00	9.09	23.53	11.11	30.77	14.29	0.00	25.00	0.00	18.18	0.00	8.33	0.00	9.09	12.50	0.00	67.88
25	20.00	12.50	30.00	12.50	0.00	10.00	10.00	60.00	0.00	0.00	10.00	40.00	60.00	10.00	0.00	10.00	10.00	0.00	48.00	62.50	50.00	32.35	33.33	47.06	64.00	50.00	48.00	26.09	42.11	16.67	25.00	8.33	12.50	23.53	26.67	10.53	8.33	7.14	12.50	5.00	12.50	22.22	17.65	15.79	40.00	9.09	0.00	0.00	0.00	0.00	0.00	50.00	20.00	27.27	10.00	0.00	16.67	9.09	0.00	0.00	75.52
25	0.00	0.00	0.00	12.50	0.00	0.00	30.00	30.00	0.00	10.00	0.00	0.00	20.00	0.00	0.00	10.00	10.00	0.00	60.00	75.00	61.76	47.06	54.17	5.88	80.00	60.00	24.00	21.74	26.32	44.44	0.00	8.33	0.00	11.76	0.00	5.26	0.00	0.00	0.00	0.00	0.00	11.11	0.00	5.26	0.00	0.00	0.00	0.00	15.38	0.00	0.00	0.00	0.00	9.09	0.00	0.00	0.00	9.09	0.00	0.00	81.33
25	30.00	0.00	80.00	62.50	0.00	10.00	60.00	100.00	11.11	0.00	10.00	0.00	60.00	20.00	0.00	20.00	20.00	0.00	52.00	84.38	47.06	41.18	41.67	32.35	76.00	50.00	28.00	34.78	26.32	16.67	16.67	25.00	0.00	41.18	20.00	15.79	0.00	7.14	0.00	0.00	12.50	22.22	5.88	15.79	0.00	0.00	17.65	11.11	15.38	0.00	12.50	50.00	10.00	45.45	10.00	8.33	16.67	0.00	12.50	12.50	72.97
26	0.00	62.50	0.00	12.50	57.14	20.00	70.00	0.00	44.44	90.00	70.00	10.00	20.00	0.00	20.00	70.00	30.00	10.00	48.00	59.38	64.71	38.24	25.00	38.24	44.00	65.00	32.00	26.09	31.58	16.67	16.67	0.00	12.50	23.53	6.67	0.00	41.67	0.00	0.00	0.00	12.50	22.22	0.00	0.00	20.00	36.36	0.00	0.00	0.00	28.57	0.00	25.00	0.00	0.00	30.00	0.00	0.00	9.09	0.00	0.00	74.67
26	0.00	0.00	20.00	50.00	0.00	30.00	20.00	50.00	0.00	0.00	70.00	100.00	20.00	30.00	0.00	10.00	20.00	0.00	40.00	78.13	35.29	17.65	33.33	23.53	44.00	75.00	32.00	8.70	21.05	11.11	8.33	0.00	0.00	5.88	13.33	31.58	8.33	0.00	0.00	0.00	37.50	0.00	0.00	21.05	0.00	9.09	0.00	11.11	0.00	14.29	0.00	50.00	10.00	18.18	10.00	25.00	16.67	0.00	0.00	0.00	79.03
26	0.00	12.50	60.00	25.00	0.00	80.00	60.00	60.00	33.33	20.00	0.00	50.00	50.00	10.00	0.00	70.00	10.00	0.00	68.00	65.63	64.71	23.53	45.83	11.76	60.00	90.00	32.00	56.52	47.37	33.33	0.00	0.00	0.00	5.88	6.67	0.00	0.00	7.14	0.00	5.00	0.00	33.33	0.00	5.26	0.00	9.09	0.00	0.00	7.69	0.00	0.00	0.00	10.00	9.09	50.00	41.67	0.00	27.27	0.00	0.00	74.06
